"conversation_id_str;""created_at"";""favorite_count"";""full_text"";""id_str"";""image_url"";""in_reply_to_screen_name"";""lang"";""location"";""quote_count"";""reply_count"";""retweet_count"";""tweet_url"";""user_id_str"";""username""";;;
"1795126190669176914;""Mon May 27 16:13:30 +0000 2024"";""3042"";""BPJS Disesuaikan (kelas 3 dihapus) PPN Naik ke 12% UKT Naik (publik protes keras ditunda setahun) Pertalite dihapus TDL Naik LPG (akan) Naik Sembako Naik Rakyat harus bayar Tapera 3% gaji Semua demi Utang Naik ?! #Nalar https://t.co/8qxT8dpS1X"";""1795126190669176914"";""https://pbs.twimg.com/media/GOmRtVtagAAXiaO.jpg"";"""";""in"";""South East Asia"";""66"";""170"";""1867"";""https://x.com/ZAEffendy/status/1795126190669176914"";""129750289"";""ZAEffendy""";;;
"1794670464184516742;""Sun May 26 10:02:36 +0000 2024"";""1688"";""Mahasiswa bayar UKT pake pinjol kontak yg disimpen nomer dosen2 aja biar mereka yg diteror DC https://t.co/muKNJi6KyH"";""1794670464184516742"";""https://pbs.twimg.com/media/GOfzRYqbEAADOBV.jpg"";"""";""in"";""Bali; Indonesia"";""64"";""481"";""519"";""https://x.com/T0M5helby/status/1794670464184516742"";""1426438140202348546"";""T0M5helby""";;;
"1795678144130900128;""Wed May 29 04:46:46 +0000 2024"";""8"";""Menteri Nadiem Makarim merancang kampus agar dapat mandiri membiayai pendidikan tinggi. Belakangan ia membatalkannya. #opinitempo #biayakuliah #UKT #perguruantinggi #komersialisasipendidikan https://t.co/zYpJiqWYqr"";""1795678144130900128"";""https://pbs.twimg.com/ext_tw_video_thumb/1795677730924908544/pu/img/Cf8YfP1j1S61DdUB.jpg"";"""";""in"";"""";""0"";""3"";""3"";""https://x.com/temponewsroom/status/1795678144130900128"";""88352716"";""temponewsroom""";;;
"1791314800297042297;""Fri May 17 03:48:24 +0000 2024"";""3684"";""Mahasiswa UNS Ngadu ke Komisi X DPR soal Kenaikan UKT: Hari Ini Diperdagangkan Semua https://t.co/4qdbo3mOYQ"";""1791314800297042297"";""https://pbs.twimg.com/ext_tw_video_thumb/1791314735922876417/pu/img/gFufAqikmmyziQgn.jpg"";"""";""in"";""Jakarta Capital Region"";""221"";""426"";""982"";""https://x.com/Mdy_Asmara1701/status/1791314800297042297"";""1334853481019056128"";""Mdy_Asmara1701""";;;
"1722192758943949295;""Wed Nov 08 10:02:05 +0000 2023"";""17248"";""Serius nanya kalo ortunya pns semua trus udah sertifikasi semua ukt nya kisaran berapa ya? [Cm] https://t.co/iX84qfQR4A"";""1722192758943949295"";""https://pbs.twimg.com/media/F-Z1L7qaEAALbsr.jpg"";"""";""in"";"""";""1167"";""2479"";""971"";""https://x.com/collegemenfess/status/1722192758943949295"";""1046084008742801408"";""collegemenfess""";;;
"1795504263797375052;""Tue May 28 17:15:50 +0000 2024"";""21117"";""Gara-gara kasus akhir-akhir ini kayak Bea Cukai Tapera UKT Mahal banyak yang ngeluh dan pengen ganti kewarganegaraan. Gimana caranya? gue coba rangkumin apa aja syaratnya buat apply citizenship di beberapa negara yang bisa jadi alternatif A thread https://t.co/MUQdWsWJI5"";""1795504263797375052"";""https://pbs.twimg.com/media/GOri-WlbgAA6fB6.jpg"";"""";""in"";""Jakarta Pusat; DKI Jakarta"";""821"";""310"";""6295"";""https://x.com/ghozyulhaq/status/1795504263797375052"";""76652780"";""ghozyulhaq""";;;
"1795045280657629635;""Mon May 27 10:51:59 +0000 2024"";""32"";""Menteri Pendidikan Nadiem Makarim mengaku ikut cemas melihat angka-angka kenaikan uang kuliah tunggal alias UKT di berbagai perguruan tinggi negeri (PTN). #TempoQuotes #UKT https://t.co/3dKLmF7bxv"";""1795045280657629635"";""https://pbs.twimg.com/media/GOlGV4xacAAL8J0.jpg"";"""";""in"";""Indonesia"";""31"";""44"";""21"";""https://x.com/tempodotco/status/1795045280657629635"";""18129942"";""tempodotco""";;;
"1723539246949249401;""Sun Nov 12 03:12:32 +0000 2023"";""9639"";""[cm] sebagai mahasiswa daripada kuliah full digratiskan jujur aku lebih setuju kalau UKT lebih transparan dan good fit dengan kondisi mahasiswa juga KIPK yg lebih tepat sasaran udah gitu aja sih️ kalian gimana guys? setuju atau ada pendapat lain? https://t.co/D7h2XCjbqg"";""1723539246949249401"";""https://pbs.twimg.com/media/F-s9z27boAAH9iv.jpg"";"""";""in"";"""";""465"";""503"";""792"";""https://x.com/collegemenfess/status/1723539246949249401"";""1046084008742801408"";""collegemenfess""";;;
"1794567077191463336;""Sun May 26 03:11:47 +0000 2024"";""8"";""Mahalnya biaya kuliah (Uang Kuliah Tunggal/UKT) benar-benar meresahkan calon mahasiwa dan orang tuanya. Lebih disayangkan lagi 2 menteri Jokowi usulkan utang. Kejadian ini adalah tamparan bagi pemerintahan Jokowi yang gagal memberikan layanan pendidikan yang murah namun https://t.co/5jUyBKVwFE"";""1794567077191463336"";""https://pbs.twimg.com/media/GOeVPT9awAAoM_H.jpg"";"""";""in"";"""";""2"";""1"";""8"";""https://x.com/inilahdotcom/status/1794567077191463336"";""46693036"";""inilahdotcom""";;;
"1795010806720913441;""Mon May 27 08:35:00 +0000 2024"";""5890"";""PTN! ALERTA ALERTA MEMANGGIL SELURUH REKAN REKAN MAHASISWA DAN CALON MAHASISWA UNTUK MENGAWAL PEMBATALAN KENAIKAN UKT TA 2024-2025 https://t.co/Kfzi89GpRt"";""1795010806720913441"";""https://pbs.twimg.com/media/GOkjbitaMAAuZBq.jpg"";"""";""in"";""RULES 👉"";""469"";""369"";""617"";""https://x.com/sbmptnfess/status/1795010806720913441"";""1205629250423779328"";""sbmptnfess""";;;
"1795089559832654125;""Mon May 27 13:47:56 +0000 2024"";""2"";""kabar baik ukt gak jadi naik. semoga ub cepet nurunin ukt temen-temen maba. https://t.co/RnhgrMKm2A"";""1795089559832654125"";""https://pbs.twimg.com/media/GOlwbq7aYAA1L-s.jpg"";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/baexnfl/status/1795089559832654125"";""1015242645696729088"";""baexnfl""";;;
"1794903832184623493;""Mon May 27 01:29:55 +0000 2024"";""5"";""Um! Rek ini gimana ya sender mau bayar kekurangan ukt karena waktu itu ngajuin penundaan tapi yang keluar gini terus. Padahal sender mau minta kode pembayaran. Ada yang bisa bantu? Terima kasih https://t.co/v0Uye1DOcN"";""1794903832184623493"";""https://pbs.twimg.com/media/GOjHhXzagAAn09o.jpg"";"""";""in"";""pp/krim fess? cek link‼️😠👉🏻"";""0"";""2"";""0"";""https://x.com/um_fess/status/1794903832184623493"";""740762250613399552"";""um_fess""";;;
"1797035918089716142;""Sat Jun 01 22:42:04 +0000 2024"";""115"";""-Presiden BEM kami diintimidasi -Teman-teman kami ditakut-takuti -Rektorat Guru Besar &amp"; Dosen Emoh Sikapi Situasi Demokrasi -Fasilitas tidak kunjung diperbaiki -Panitia PKKMB berusaha dikontrol lgsg oleh Rektorat pemerintahan mahasiswa digrogoti -Tahun depan UKT &amp;" IPI naik lagi https://t.co/ktp7AXT54F"";""1797035918089716142"";""https://pbs.twimg.com/media/GPBai_NasAA1Bgq.png"";"""";""in"";""Indonesia"";""4"";""3"";""37"";""https://x.com/mahasiswauenyeh/status/1797035918089716142"";""743497759"";""mahasiswauenyeh""";
"1796006719853666391;""Thu May 30 02:32:24 +0000 2024"";""371"";""Makin sini UKT makin mahal dan ada-ada aja kebijakan kampus soal biaya yang tinggi. Tapi walau gitu bapak ini optimis bisa nyekolahin anaknya sampe kuliah dari modal jadi tukang sol sepatu. https://t.co/AqpRyhkmAQ"";""1796006719853666391"";""https://pbs.twimg.com/media/GOyyl_JbUAA5oBM.jpg"";"""";""in"";""Indonesia"";""8"";""1"";""201"";""https://x.com/ayokitapeduli_/status/1796006719853666391"";""1635202589699760129"";""ayokitapeduli_""";;;
"1795789639048888489;""Wed May 29 12:09:48 +0000 2024"";""130"";""Buat yg belum tau kenaikan UKT yg sempet rame belakangan ini ternyata udah dibatalin sama Kemendikbud gess alhamdulillah Surat edaran ini jg udah ditindaklanjuti di beberapa kampus negeri seperti UI UB dan Unri. Thanks buat temen2 semua yg kemarin udah ikut bersuara. https://t.co/8GkO10XhVk"";""1795789639048888489"";""https://pbs.twimg.com/media/GOvtHciasAA6Sc2.jpg"";"""";""in"";"""";""3"";""33"";""75"";""https://x.com/prkdlx/status/1795789639048888489"";""1207946570630488066"";""prkdlx""";;;
"1797084874257715402;""Sun Jun 02 04:18:08 +0000 2024"";""136"";""Upaya pembodohan #2 Kalau UKT naik dan banyak mahasiswa tidak bisa merasakan perguruan tinggi negeri karena terhalang biaya maka ke depannya akan hilang satu generasi yang berani kritis dan intelektual. Persentase lulusan S1+S2+S3 di Indonesia itu ga sampai 5% total penduduk https://t.co/lkxTm5k5pE"";""1797120492010451050"";""https://pbs.twimg.com/media/GPCnkDWboAAVnt2.jpg"";""KemenperinRI"";""in"";""imamnya @tucarino_"";""1"";""2"";""37"";""https://x.com/KemenperinRI/status/1797120492010451050"";""1030789552867139584"";""KemenperinRI""";;;
"1796120383176761445;""Thu May 30 10:04:04 +0000 2024"";""8"";""Ciee yang bentar lagi jadi maba~ Tapi yakin udah tau hal hal penting terkait biaya kuliah? Yuk ketahui tentang 2 biaya yang paling sering muncul pas kita mau masuk kuliah UKT &amp";" UANG PANGKAL! Biar maknyus lolos Ujian Mandirinya latihan soal di TO UM ya! Kuy daftar https://t.co/XlQww96UDf"";""1796120383176761445"";""https://pbs.twimg.com/media/GO0Z9kVX0AAYzrL.jpg"";"""";""in"";""Bogor; Indonesia"";""0"";""3"";""0"";""https://x.com/pahamify/status/1796120383176761445"";""938726967385272320"";""pahamify""";;
"1795006136397308226;""Mon May 27 08:16:27 +0000 2024"";""5"";""Ini mah ibarat cuma dikasih pain killer doang penyakitnya tetep ada. Dan bukan gak mungkin tahun depannya naik lebih mahal dari yang tahun ini? Jangan kegocek kebijakan gincu gais~ Gak naik juga udah mahal UKT mah. Dan berarti tiap tahun harus ribut terus gitu biar gak naik? https://t.co/y7eo0fueTX"";""1795006136397308226"";""https://pbs.twimg.com/media/GOkkkN_bcAAEtkY.jpg"";"""";""in"";""Bekasi"";""0"";""0"";""0"";""https://x.com/rizqonafi/status/1795006136397308226"";""105695950"";""rizqonafi""";;;
"1787084005361541564;""Sun May 05 11:36:43 +0000 2024"";""6029"";""Merekrut-melatih guru2 dgn followers tiktok &amp"; instagram besar untk membuat konten dukungan dgn harapan mnutupi kegagalan mengangkat honorer PPPK amburadul PISA Jeblok UKT mahal &amp;" makin lebarny kesenjangan digital. Semoga ini tahun terakhir guru diminta joget. #Gurubukanbuzzer https://t.co/gmBpPMTfS3"";""1787084005361541564"";""https://pbs.twimg.com/ext_tw_video_thumb/1787083495938158592/pu/img/mkQrbZqs24b0fodm.jpg"";"""";""in"";"""";""368"";""329"";""2186"";""https://x.com/zanatul_91/status/1787084005361541564"";""88120377"";""zanatul_91""";
"1795053082084094042;""Mon May 27 11:22:59 +0000 2024"";""17"";""Akhirnya di batalkan juga ! Nadiem Makarim akhirnya membatalkan UKT ! No viral no justice !!! https://t.co/H2LEZHw3d7"";""1795053082084094042"";""https://pbs.twimg.com/media/GOlPQWDacAAc-6P.jpg"";"""";""in"";""Papua New Guinea"";""0"";""4"";""5"";""https://x.com/ChainsawSimple/status/1795053082084094042"";""1725353019058147328"";""ChainsawSimple""";;;
"1795806781303840952;""Wed May 29 13:17:55 +0000 2024"";""7"";""Melihat kuatnya penolakan gue prediksi kalo urusan Tapera ini akan ditunda tahun depan dan Tuan itu akan jadi pahlawan kesiangan lagi mirip sama persoalan UKT. https://t.co/mogg69BT3U"";""1795806781303840952"";""https://pbs.twimg.com/media/GOv8J5ZbgAAeKFi.jpg"";"""";""in"";""Indonesia"";""0"";""1"";""1"";""https://x.com/Trending_Issue/status/1795806781303840952"";""1274590242645798913"";""Trending_Issue""";;;
"1794731838440935606;""Sun May 26 14:06:29 +0000 2024"";""18"";""Dalam pidato nya di Rakernas PDIP Megawati Soekarno Putri bicara soal UKT yg terlalu MAHAL.. Hal itu pun menjadi NYINYIRAN para penjilat si pembuat aturan.. Lalu bijimana dgn yg ini..? mau NYINYIR..? Gak dpt KUE lu.. Met rehat lur Besok senin https://t.co/BpPIPjrtlI"";""1794731838440935606"";""https://pbs.twimg.com/media/GOgrGJfakAE04Dc.jpg"";"""";""in"";""INDONESIA"";""2"";""1"";""6"";""https://x.com/jijindut/status/1794731838440935606"";""1915717428"";""jijindut""";;;
"1794719650720489659;""Sun May 26 13:18:03 +0000 2024"";""21"";""Ijin bertanya ini maksudnya gimana ya? Apa skarang kita boleh ngelamar kerja pake ijasah palsu? Oalaah ya pantes UKT ditinggiin setinggi cita2 kalo gitu. Yekan gak perlu kuliah kita tinggal palsuin ijasah. Aman https://t.co/MpBAUbEzWo https://t.co/TUoKB2dVFz"";""1794719650720489659"";""https://pbs.twimg.com/media/GOggAMSawAEOYFD.jpg"";"""";""in"";""Bali; Indonesia"";""0"";""4"";""13"";""https://x.com/T0M5helby/status/1794719650720489659"";""1426438140202348546"";""T0M5helby""";;;
"1794577464230031840;""Sun May 26 03:53:03 +0000 2024"";""6435"";""Mertuaku udah ga kerja. Jual jati emas usia 20 thn buat biaya UKT dan kos adik iparku (skrg smt 6). Sdh coba jual di FB pengrajin tapi blm rezeki. Siapa tahu ada yg minat utk bikin gazebo kursi dll. Total 40 pohon dgn diameter tertera. Bantu jual dpt komisi. https://t.co/KME14mM1H8"";""1794577464230031840"";""https://pbs.twimg.com/media/GOeesE7aIAAgBKb.jpg"";"""";""in"";""Bandung; Indonesia "";""81"";""96"";""2559"";""https://x.com/urfaqurrotaainy/status/1794577464230031840"";""318477860"";""urfaqurrotaainy""";;;
"1796068997424640255;""Thu May 30 06:39:52 +0000 2024"";""16"";""Besok hari terakhir pendaftaran seleksi mandiri S1 &amp";" D4 Unpad jalur Minat dan Bakat/Prestasi Non Akademik. Pendaftaran ditutup Jumat 31 Mei 2024 pukul 15.00 WIB. Jika lulus seleksi jalur ini ada perhitungan kelompok UKT seperti pada SNBP dan SNBT serta tidak dikenakan IPI. https://t.co/hrjPkoTKXK"";""1796068997424640255"";""https://pbs.twimg.com/media/GOzrO_fbMAANHSe.jpg"";"""";""in"";""Jawa Barat"";""1"";""14"";""3"";""https://x.com/unpad/status/1796068997424640255"";""51010742"";""unpad""";;
"1795121330133872837;""Mon May 27 15:54:11 +0000 2024"";""18"";""Bersyukur UKT tidak jadi naik. Menunya cocok kan? https://t.co/lWAZCf0Riq"";""1795121330133872837"";""https://pbs.twimg.com/media/GOmNSz3aMAActx_.jpg"";"""";""in"";""Indonesia"";""0"";""4"";""3"";""https://x.com/anasurbaningrum/status/1795121330133872837"";""38643467"";""anasurbaningrum""";;;
"1795064035877986618;""Mon May 27 12:06:31 +0000 2024"";""4"";""Terima kasih yg sebesar²nya kpd teman² mutualan dan kpd siapapun yg tlh BERISIK menentang ttg kenaikan UKT ini. Saya sbg org tua yg memiliki anak seorg mahasiswa merasa bersyukur... Alhamdulillah terima kasih semua... https://t.co/DqbM8inMRi"";""1795064035877986618"";""https://pbs.twimg.com/media/GOlYQI7aQAAtehX.jpg"";"""";""in"";"""";""0"";""2"";""1"";""https://x.com/BobTeuku96933/status/1795064035877986618"";""1705860246647050240"";""BobTeuku96933""";;;
"1686040088122400768;""Mon Jul 31 15:44:16 +0000 2023"";""27555"";""[cm] habis malak ortu re: yaAllah w ga enak bgt plis ayah sender abis bongkar celengan semoga rejeki ortu/kalian yg membayar ukt sendiri selalu lancarr sehat selalu https://t.co/kTyJ6biT5K"";""1686040088122400768"";""https://pbs.twimg.com/media/F2YEhenbAAAuSW6.jpg"";"""";""in"";"""";""503"";""893"";""1106"";""https://x.com/collegemenfess/status/1686040088122400768"";""1046084008742801408"";""collegemenfess""";;;
"1795048212711059692;""Mon May 27 11:03:38 +0000 2024"";""5"";""tanyarl guys ukt batal naik kah jadinyaa? https://t.co/9Oi8f7o8cT"";""1795048212711059692"";""https://pbs.twimg.com/media/GOlK1axa4AAihJE.jpg"";"""";""in"";""Indonesia"";""0"";""0"";""1"";""https://x.com/tanyakanrl/status/1795048212711059692"";""1331650559518990336"";""tanyakanrl""";;;
"1797021084031889575;""Sat Jun 01 21:43:08 +0000 2024"";""180"";""Sepertinya UKT Tapera kasus Vina ternyata diselundupkan agenda tersembunyi ini. Kita luput mengamatinya karena lebih fokus kasus2 di atas dan tahu² booommmmm...muncul keputusan Mahkamah Anak https://t.co/lg2a5uEi44"";""1797021084031889575"";""https://pbs.twimg.com/ext_tw_video_thumb/1797021009889132544/pu/img/Yesjdf546eDrro1P.jpg"";"""";""in"";""East Borneo; Indonesia"";""6"";""18"";""62"";""https://x.com/quintta1217/status/1797021084031889575"";""898115712044089344"";""quintta1217""";;;
"1795114276782305612;""Mon May 27 15:26:09 +0000 2024"";""20"";""Mungkin UKT naik tahun depan setelah tidak menjabat presiden lagi jadi aman tidak ada yang menyalahkan. Untuk kenaikan UKT tahun ini batal dan ditunda dulu. https://t.co/ylsBf1fEzL"";""1795114276782305612"";""https://pbs.twimg.com/media/GOmG67Ca4AA7lkg.jpg"";"""";""in"";""Indonesia"";""0"";""3"";""5"";""https://x.com/DoankWarto/status/1795114276782305612"";""938664737369341952"";""DoankWarto""";;;
"1795034038954340370;""Mon May 27 10:07:19 +0000 2024"";""13"";""Dapat forward Siaran Pers Kemendikbud soal Pembatalan Kenaikan UKT Beberapa poin menarik tuh di akhir - Kampus dianggap keliru dlm menempatkan mahasiswa sesuai kemampuan ekonominya krn data yg diberikan mahasiswa tdk akurat - Ada segelintir PTN yg sebelumnya memiliki UKT rendah https://t.co/xJFOh3CxOy"";""1795034038954340370"";""https://pbs.twimg.com/media/GOk961KaIAAM9yt.jpg"";"""";""in"";""Jakarta Capital Region"";""1"";""4"";""6"";""https://x.com/RidhaIntifadha/status/1795034038954340370"";""271922617"";""RidhaIntifadha""";;;
"1797432544369197453;""Mon Jun 03 00:58:07 +0000 2024"";""17"";"" Kelas Menengah Paling Berkelas Ekonomi Kelas menengah yg paling kuat menahan gempuran kebijakan pemerintah yg makin memberatkan..... UKT PAPERA PAJAK 12 % KENAIKAN LISTRIK KENAIKAN BAHAN PANGAN Anda kelas berapa.....? https://t.co/1f4hW1fKaP"";""1797432544369197453"";""https://pbs.twimg.com/ext_tw_video_thumb/1797432427725701120/pu/img/ZB0S_hDNPVGRfiLx.jpg"";"""";""in"";"""";""0"";""2"";""12"";""https://x.com/Bambangmulyonoo/status/1797432544369197453"";""1296312516901916672"";""Bambangmulyonoo""";;;
"1795302648402649244;""Tue May 28 03:54:41 +0000 2024"";""2"";""-ness mau tanya ini hanya berlaku untuk maba aja kah? sender rencana mau banding UKT cuman dari lama cuman maju mundur takut dapat yg makin mahal... Ini berarti kalau sender ajuin banding UKT bisa turun ngak yah? Terimakasih sebelumnya https://t.co/JaY1XNrNuD"";""1795302648402649244"";""https://pbs.twimg.com/media/GOoyPe8asAABHnV.jpg"";"""";""in"";""BACA RULES➡️"";""0"";""1"";""0"";""https://x.com/unnesmenfess/status/1795302648402649244"";""1187284958370398209"";""unnesmenfess""";;;
"1794939235709128897;""Mon May 27 03:50:36 +0000 2024"";""8"";""KH. THOHA MUNTHOHA MANAN DARI BANYUWANGI PUNYA SOLUSI MENSIASATI UKT MAHAL https://t.co/40EKrkJAVM"";""1794939235709128897"";""https://pbs.twimg.com/ext_tw_video_thumb/1794939185834455040/pu/img/GPoun_ZmSWrahJwe.jpg"";"""";""in"";"""";""0"";""1"";""2"";""https://x.com/karlinatitik5/status/1794939235709128897"";""1763977119686877184"";""karlinatitik5""";;;
"1795298558369018220;""Tue May 28 03:38:26 +0000 2024"";""16"";""1. Presiden Joko Widodo menyampaikan pembatalan kenaikan uang kuliah tunggal (UKT) di perguruan tinggi negeri (PTN) yang semula direncanakan untuk tahun ini. https://t.co/BECOalI20u"";""1795298558369018220"";""https://pbs.twimg.com/media/GOotvOlaUAAYhtL.jpg"";"""";""in"";""Jakarta Pusat; DKI Jakarta"";""2"";""2"";""2"";""https://x.com/KemensetnegRI/status/1795298558369018220"";""3522129133"";""KemensetnegRI""";;;
"1794740045859238289;""Sun May 26 14:39:06 +0000 2024"";""31"";""UKT PTN mahal? Kuliah di PTS rasa PTN aja gimana??? . . Boleh di searching kualitas pengajar FH-Ubhara. https://t.co/qruBhEOace"";""1794740045859238289"";""https://pbs.twimg.com/media/GOgyja2boAAig06.jpg"";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/MakNcip/status/1794740045859238289"";""1352507798895005697"";""MakNcip""";;;
"1797161093070299547;""Sun Jun 02 06:59:28 +0000 2024"";""43"";""TAMBAH BENIH KEHANCURAN.... JOKOWI TANAM BENIH KEHANCURAN KE PRABOWO MELALUI PEMBATALAN KENAIKAN UKT....‼️ #DicariPolisiJujur #DicariPolisiJujur 🆘🆗 https://t.co/j7Nq2b8Gff"";""1797161093070299547"";""https://pbs.twimg.com/ext_tw_video_thumb/1797161051664056320/pu/img/gs8i_zEJdcSOy4Ba.jpg"";"""";""in"";"""";""0"";""6"";""29"";""https://x.com/secr3thm4nz56/status/1797161093070299547"";""1412374538722058244"";""secr3thm4nz56""";;;
"1789963591061250390;""Mon May 13 10:19:10 +0000 2024"";""6"";"" tolong sender msh kurang 100 partisipan takut ga kekejar bayar ukt lg :' syaratnya karyawan tetap aktif (25-44 th) min. lulusan d-3 berpengalaman kerja di instansi/perusahaan swasta min. 1 tahun. mohon kesediaannya untuk bantu isi rep dibawah yaa https://t.co/vVkQmGirMG"";""1789963591061250390"";""https://pbs.twimg.com/media/GNc6ZXlbcAAn3E5.jpg"";"""";""in"";""Indonesia"";""1"";""4"";""3"";""https://x.com/tanyarlfes/status/1789963591061250390"";""1371650588"";""tanyarlfes""";;;
"1795908914766061828;""Wed May 29 20:03:46 +0000 2024"";""5"";""Mahasiswa berkemah di halaman Balairung Universitas Gadjah Mada (UGM) D.I Yogyakarta untuk memprotes mahalnya Uang Kuliah Tunggal (UKT) Giliran kepentingan nya terusik dan terganggu demo nya semangat dan keras. Lanjutkan https://t.co/NyoyUlGDv3"";""1795908914766061828"";""https://pbs.twimg.com/media/GOxZoezbcAAwms0.jpg"";"""";""in"";"""";""0"";""0"";""2"";""https://x.com/JeblukAkun/status/1795908914766061828"";""1508440313886818305"";""JeblukAkun""";;;
"1791820598068551976;""Sat May 18 13:18:15 +0000 2024"";""17498"";""Korban pinjol terbanyak adalah Guru UKT naik gila2an 10 juta GenZ nganggur Bawahannya blunder bilang kuliah itu kebutuhan tersier Kicep aja belakangan.... Menurut Manteman ni sosok menteri yang becus kerja apa enggak? https://t.co/5GKixqQkcx"";""1791820598068551976"";""https://pbs.twimg.com/media/GN3TVpYacAAV21y.jpg"";"""";""in"";""Dalem Kabagongan; Krg Kedempel"";""843"";""2220"";""3138"";""https://x.com/RagilSemar/status/1791820598068551976"";""1334070788060631040"";""RagilSemar""";;;
"1750431982147014852;""Thu Jan 25 08:14:40 +0000 2024"";""17471"";""Di kelas beliau selalu dijadiin bahan dengan topik anak yatim malas sampai becandain fisik aku yang pincang buat dijadiin contoh bersyukur. Ke kampus PP subuh bgt pake kereta lokal nyari UKT banting tulang jualan nasi gohiong malah anak dosen ini nyebarin fitnah (cont..) https://t.co/5HBqsapXAW"";""1750431982147014852"";""https://pbs.twimg.com/media/GErInCLaEAAvEUi.jpg"";"""";""in"";"""";""1373"";""2120"";""2017"";""https://x.com/collegemenfess/status/1750431982147014852"";""1046084008742801408"";""collegemenfess""";;;
"1794725289555374233;""Sun May 26 13:40:28 +0000 2024"";""4370"";""Wowo lover ketika menormalisasi gaji nakes &amp"; tenaga pendidik underpaid: kerja di bidang kesehatan &amp; pendidikan itu kita menjadi pengabdi Also wowo lover ketika menormalisasi UKT mahal &amp;" talking abt dosen: hari gini kok bicara pengabdian makan tuh pengabdian! https://t.co/33LPl7ud6j"";""1794725289555374233"";""https://pbs.twimg.com/media/GOglIirbUAAUPVe.jpg"";"""";""in"";"""";""76"";""144"";""1199"";""https://x.com/itsquaileggs/status/1794725289555374233"";""1426887455265812483"";""itsquaileggs"""
"1795810736155103439;""Wed May 29 13:33:38 +0000 2024"";""16"";""UKT TAPERA KENAIKAN PAJAK dan KENAIKAN HARGA BBM.... LANJUTKAN PEKOKMU.... https://t.co/TF1Cl1zgNe"";""1795810736155103439"";""https://pbs.twimg.com/media/GOwAWBGagAAxKB9.jpg"";"""";""in"";"""";""0"";""1"";""4"";""https://x.com/Bambangmulyonoo/status/1795810736155103439"";""1296312516901916672"";""Bambangmulyonoo""";;;
"1795120061394399379;""Mon May 27 15:49:09 +0000 2024"";""28"";""-dips! risspeekk langsung di notice habis ukt spi batal naik terbitlah pemerataan semoga cepet terealisasi oleh rektor baru https://t.co/xcmUrUXSEH"";""1795120061394399379"";""https://pbs.twimg.com/media/GOmMLl4aAAAKPGP.jpg"";"""";""in"";""⬇️BACA RULES JANGAN NGELANGGAR"";""0"";""2"";""1"";""https://x.com/undipmenfess/status/1795120061394399379"";""1177052356925513728"";""undipmenfess""";;;
"1794644846520786946;""Sun May 26 08:20:48 +0000 2024"";""7"";""Kemana suara para guru besar dan para tokoh nasional saat UKT makin mencekik.. https://t.co/F2vPoX4AEu"";""1794644846520786946"";""https://pbs.twimg.com/media/GOfb-Q-b0AAiDw3.jpg"";"""";""in"";""Indonesia"";""0"";""8"";""0"";""https://x.com/seroja_merah/status/1794644846520786946"";""1319982907708960769"";""seroja_merah""";;;
